user_id,product_id,rating,timestamp
7,78,2,1704996000
7,82,3,1704999600
7,9,5,1705003200
7,53,3,1705006800
7,100,5,1705010400
7,37,3,1705014000
7,36,4,1705017600
7,41,5,1705021200
7,99,4,1705024800
7,24,4,1705028400
7,8,3,1705032000
8,10,2,1705035600
8,7,4,1705039200
8,89,3,1705042800
8,37,3,1705046400
8,27,5,1705050000
8,15,4,1705053600
8,31,5,1705057200
8,54,4,1705060800
8,88,5,1705064400
8,58,2,1705068000
8,94,3,1705071600
8,74,5,1705075200
8,49,5,1705078800
8,13,3,1705082400
8,65,3,1705086000
8,1,4,1705089600
8,83,5,1705093200
8,61,3,1705096800
8,44,4,1705100400
8,20,5,1705104000
8,32,1,1705107600
8,5,1,1705111200
8,24,4,1705114800
8,21,5,1705118400
8,18,3,1705122000
8,69,4,1705125600
8,66,4,1705129200
8,70,4,1705132800
8,12,4,1705136400
8,34,4,1705140000
8,71,4,1705143600
8,43,4,1705147200
8,29,4,1705150800
8,16,4,1705154400
8,73,5,1705158000
8,2,1,1705161600
8,8,5,1705165200
8,67,5,1705168800
8,90,3,1705172400
8,4,4,1705176000
8,50,4,1705179600
8,86,3,1705183200
8,41,4,1705186800
8,81,1,1705190400
8,11,3,1705194000
8,56,5,1705197600
8,92,3,1705201200
8,33,5,1705204800
8,64,4,1705208400
9,75,5,1705212000
9,24,5,1705215600
9,79,4,1705219200
9,31,4,1705222800
9,37,4,1705226400
9,21,4,1705230000
9,65,4,1705233600
9,59,5,1705237200
9,44,5,1705240800
9,42,4,1705244400
9,57,3,1705248000
9,7,4,1705251600
9,22,2,1705255200
9,26,5,1705258800
9,4,4,1705262400
9,32,3,1705266000
9,86,1,1705269600
9,38,4,1705273200
9,35,4,1705276800
9,5,4,1705280400
9,56,2,1705284000
9,96,4,1705287600
9,23,4,1705291200
9,89,5,1705294800
9,48,4,1705298400
9,34,4,1705302000
9,58,3,1705305600
9,43,5,1705309200
9,17,4,1705312800
9,78,5,1705316400
9,92,2,1705320000
9,74,4,1705323600
9,16,1,1705327200
9,62,4,1705330800
9,52,5,1705334400
9,60,4,1705338000
9,27,1,1705341600
9,6,1,1705345200
9,81,4,1705348800
9,3,3,1705352400
9,63,1,1705356000
9,54,5,1705359600
9,9,4,1705363200
9,70,3,1705366800
9,14,5,1705370400
9,50,2,1705374000
9,97,5,1705377600
9,93,4,1705381200
9,53,5,1705384800
9,10,4,1705388400
9,100,5,1705392000
9,29,5,1705395600
9,2,3,1705399200
10,2,5,1705402800
10,57,3,1705406400
10,40,5,1705410000
10,95,5,1705413600
10,60,5,1705417200
10,74,1,1705420800
10,16,5,1705424400
10,35,4,1705428000
10,10,4,1705431600
10,31,4,1705435200
10,79,5,1705438800
10,99,4,1705442400
10,97,5,1705446000
10,9,4,1705449600
10,56,5,1705453200
10,88,5,1705456800
10,76,3,1705460400
10,7,5,1705464000
10,4,2,1705467600
10,30,1,1705471200
10,38,1,1705474800
10,84,4,1705478400
10,50,4,1705482000
10,14,2,1705485600
10,61,1,1705489200
10,29,5,1705492800
10,43,5,1705496400
10,18,5,1705500000
10,90,5,1705503600
10,25,5,1705507200
10,70,2,1705510800
11,71,2,1705514400
11,98,4,1705518000
11,54,5,1705521600
11,92,4,1705525200
11,57,5,1705528800
11,29,5,1705532400
11,97,4,1705536000
11,35,4,1705539600
11,5,5,1705543200
11,26,5,1705546800
11,37,2,1705550400
11,81,1,1705554000
11,69,4,1705557600
11,42,5,1705561200
11,7,5,1705564800
11,63,5,1705568400
11,6,2,1705572000
11,43,3,1705575600
11,38,5,1705579200
11,50,3,1705582800
11,86,3,1705586400
11,100,2,1705590000
11,11,5,1705593600
11,94,5,1705597200
11,64,3,1705600800
11,51,4,1705604400
11,2,4,1705608000
11,85,5,1705611600
11,33,2,1705615200
11,12,4,1705618800
11,18,4,1705622400
11,44,5,1705626000
11,49,4,1705629600
11,58,2,1705633200
11,96,4,1705636800
11,89,5,1705640400
11,52,1,1705644000
12,58,5,1705647600
12,97,5,1705651200
12,39,4,1705654800
12,32,4,1705658400
12,80,4,1705662000
12,59,2,1705665600
12,42,3,1705669200
12,40,3,1705672800
12,33,4,1705676400
12,85,5,1705680000
12,30,4,1705683600
12,11,2,1705687200
12,41,5,1705690800
12,50,5,1705694400
12,23,5,1705698000
12,4,5,1705701600
12,19,4,1705705200
12,68,5,1705708800
12,99,2,1705712400
12,6,4,1705716000
12,5,3,1705719600
13,20,3,1705723200
13,59,4,1705726800
13,89,5,1705730400
13,91,4,1705734000
13,1,1,1705737600
13,9,1,1705741200
13,66,4,1705744800
13,24,5,1705748400
13,58,3,1705752000
13,85,4,1705755600
13,7,3,1705759200
13,41,4,1705762800
13,34,5,1705766400
13,39,5,1705770000
13,36,2,1705773600
13,32,4,1705777200
13,80,1,1705780800
13,2,4,1705784400
13,62,5,1705788000
13,79,2,1705791600
13,35,3,1705795200
13,74,4,1705798800
13,100,5,1705802400
13,67,5,1705806000
13,37,1,1705809600
13,69,5,1705813200
13,23,4,1705816800
13,19,4,1705820400
13,81,5,1705824000
13,97,5,1705827600
13,64,5,1705831200
13,40,4,1705834800
13,12,4,1705838400
13,76,5,1705842000
13,4,3,1705845600
13,16,4,1705849200
13,51,4,1705852800
13,88,5,1705856400
13,55,3,1705860000
13,42,3,1705863600
13,56,5,1705867200
13,93,2,1705870800
13,17,4,1705874400
13,90,3,1705878000
13,48,1,1705881600
13,43,1,1705885200
13,95,3,1705888800
13,44,5,1705892400
13,8,3,1705896000
13,29,5,1705899600
13,63,4,1705903200
13,73,4,1705906800
13,3,4,1705910400
13,30,4,1705914000
13,78,5,1705917600
13,13,3,1705921200
13,86,4,1705924800
13,96,5,1705928400
14,45,4,1705932000
14,44,3,1705935600
14,18,3,1705939200
14,69,2,1705942800
14,35,5,1705946400
14,59,2,1705950000
14,71,2,1705953600
14,42,5,1705957200
14,89,4,1705960800
14,55,1,1705964400
14,85,2,1705968000
14,66,2,1705971600
14,88,3,1705975200
14,83,5,1705978800
14,50,3,1705982400
14,58,2,1705986000
14,29,5,1705989600
14,11,5,1705993200
14,100,4,1705996800
14,9,4,1706000400
14,2,4,1706004000
15,21,4,1706007600
15,91,3,1706011200
15,24,4,1706014800
15,67,2,1706018400
15,46,4,1706022000
15,31,4,1706025600
15,99,5,1706029200
15,71,4,1706032800
15,41,4,1706036400
15,30,5,1706040000
15,26,2,1706043600
15,25,4,1706047200
15,42,3,1706050800
15,81,5,1706054400
15,63,2,1706058000
15,9,4,1706061600
15,10,5,1706065200
15,52,4,1706068800
15,88,2,1706072400
15,73,4,1706076000
15,84,4,1706079600
15,38,5,1706083200
15,93,4,1706086800
15,70,4,1706090400
15,75,4,1706094000
15,1,5,1706097600
15,86,4,1706101200
15,60,4,1706104800
15,100,3,1706108400
15,66,1,1706112000
15,92,3,1706115600
15,36,2,1706119200
15,79,4,1706122800
15,53,4,1706126400
15,80,3,1706130000
15,39,5,1706133600
15,85,1,1706137200
15,28,5,1706140800
15,45,4,1706144400
15,48,4,1706148000
16,72,5,1706151600
16,29,4,1706155200
16,75,4,1706158800
16,76,4,1706162400
16,37,5,1706166000
16,60,2,1706169600
16,88,5,1706173200
16,58,3,1706176800
16,70,4,1706180400
16,2,1,1706184000
16,21,4,1706187600
16,64,4,1706191200
16,63,2,1706194800
16,31,4,1706198400
16,66,5,1706202000
16,12,2,1706205600
16,22,5,1706209200
16,96,4,1706212800
16,99,5,1706216400
16,55,3,1706220000
16,94,3,1706223600
16,97,3,1706227200
16,59,2,1706230800
16,80,3,1706234400
16,89,5,1706238000
16,8,5,1706241600
16,14,5,1706245200
16,71,5,1706248800
16,24,2,1706252400
16,57,3,1706256000
16,91,4,1706259600
16,84,3,1706263200
16,82,4,1706266800
16,44,4,1706270400
16,13,4,1706274000
16,69,4,1706277600
16,51,5,1706281200
16,90,5,1706284800
16,30,4,1706288400
16,18,5,1706292000
16,16,5,1706295600
16,62,4,1706299200
16,78,4,1706302800
16,3,4,1706306400
16,11,5,1706310000
16,61,5,1706313600
16,34,2,1706317200
16,92,4,1706320800
16,67,4,1706324400
16,5,4,1706328000
16,87,3,1706331600
16,33,5,1706335200
16,56,5,1706338800
16,52,5,1706342400
16,85,5,1706346000
16,47,5,1706349600
16,23,4,1706353200
16,53,4,1706356800
16,95,3,1706360400
17,8,3,1706364000
17,31,3,1706367600
17,100,1,1706371200
17,4,4,1706374800
17,96,3,1706378400
17,91,5,1706382000
17,41,5,1706385600
17,82,4,1706389200
17,90,5,1706392800
17,86,4,1706396400
17,2,4,1706400000
17,68,5,1706403600
17,56,3,1706407200
17,63,5,1706410800
17,14,1,1706414400
17,38,4,1706418000
17,20,2,1706421600
17,12,5,1706425200
17,92,4,1706428800
17,97,5,1706432400
17,27,4,1706436000
17,93,4,1706439600
17,37,1,1706443200
17,70,4,1706446800
17,89,5,1706450400
17,35,4,1706454000
17,16,5,1706457600
17,72,5,1706461200
17,65,4,1706464800
17,77,4,1706468400
17,21,2,1706472000
17,49,2,1706475600
17,79,1,1706479200
17,58,4,1706482800
17,25,4,1706486400
17,44,4,1706490000
17,55,4,1706493600
17,43,4,1706497200
17,3,5,1706500800
17,95,5,1706504400
17,5,1,1706508000
17,60,3,1706511600
17,7,5,1706515200
17,94,4,1706518800
17,26,5,1706522400
17,71,4,1706526000
17,76,4,1706529600
17,53,3,1706533200
17,52,3,1706536800
17,57,4,1706540400
17,64,4,1706544000
18,17,1,1706547600
18,95,4,1706551200
18,91,5,1706554800
18,48,4,1706558400
18,25,4,1706562000
18,34,5,1706565600
18,9,3,1706569200
18,30,1,1706572800
18,41,5,1706576400
18,77,4,1706580000
18,31,5,1706583600
18,19,1,1706587200
18,26,5,1706590800
18,69,4,1706594400
18,80,4,1706598000
18,43,4,1706601600
18,78,5,1706605200
18,29,4,1706608800
18,85,4,1706612400
18,87,5,1706616000
18,56,5,1706619600
18,53,4,1706623200
18,68,5,1706626800
18,35,4,1706630400
18,90,3,1706634000
18,74,4,1706637600
18,14,5,1706641200
18,60,5,1706644800
18,99,4,1706648400
18,5,4,1706652000
18,51,3,1706655600
18,3,5,1706659200
18,49,5,1706662800
18,72,4,1706666400
18,47,5,1706670000
18,55,5,1706673600
18,81,4,1706677200
18,66,2,1706680800
18,89,4,1706684400
18,63,5,1706688000
19,91,5,1706691600
19,79,2,1706695200
19,42,4,1706698800
19,18,4,1706702400
19,6,5,1706706000
19,94,3,1706709600
19,84,2,1706713200
19,88,1,1706716800
19,98,3,1706720400
19,55,3,1706724000
19,52,4,1706727600
19,90,3,1706731200
19,60,1,1706734800
19,35,5,1706738400
19,25,4,1706742000
19,1,4,1706745600
19,73,4,1706749200
19,70,5,1706752800
19,58,3,1706756400
19,77,5,1706760000
19,34,5,1706763600
19,45,2,1706767200
19,82,5,1706770800
19,48,3,1706774400
19,10,2,1706778000
19,96,5,1706781600
19,39,5,1706785200
19,19,4,1706788800
19,66,3,1706792400
19,9,4,1706796000
19,31,5,1706799600
19,32,4,1706803200
20,11,3,1706806800
20,21,4,1706810400
20,51,4,1706814000
20,1,2,1706817600
20,42,4,1706821200
20,2,5,1706824800
20,27,1,1706828400
20,33,3,1706832000
20,72,3,1706835600
20,54,3,1706839200
20,7,5,1706842800
20,46,4,1706846400
20,41,4,1706850000
20,66,5,1706853600
20,24,3,1706857200
20,80,4,1706860800
20,74,4,1706864400
20,5,4,1706868000
20,64,5,1706871600
20,12,5,1706875200
20,35,4,1706878800
20,10,5,1706882400
20,34,3,1706886000
20,67,1,1706889600
20,91,3,1706893200
20,43,4,1706896800
20,47,4,1706900400
20,23,4,1706904000
20,70,5,1706907600
20,52,4,1706911200
20,29,4,1706914800
20,88,2,1706918400
20,94,1,1706922000
20,36,4,1706925600
20,90,4,1706929200
20,3,5,1706932800
20,30,3,1706936400
20,28,1,1706940000
21,45,5,1706943600
21,7,3,1706947200
21,25,5,1706950800
21,29,5,1706954400
21,58,4,1706958000
21,69,5,1706961600
21,20,3,1706965200
21,71,3,1706968800
21,5,2,1706972400
21,74,4,1706976000
21,100,5,1706979600
21,87,5,1706983200
21,77,4,1706986800
21,34,5,1706990400
21,30,5,1706994000
21,31,3,1706997600
21,94,4,1707001200
21,10,2,1707004800
21,3,5,1707008400
21,59,5,1707012000
21,47,2,1707015600
21,14,5,1707019200
21,39,4,1707022800
21,46,4,1707026400
21,97,4,1707030000
21,99,4,1707033600
21,91,1,1707037200
21,44,3,1707040800
21,75,1,1707044400
21,53,4,1707048000
21,86,2,1707051600
21,16,5,1707055200
21,24,4,1707058800
21,93,5,1707062400
21,89,4,1707066000
21,33,4,1707069600
21,18,5,1707073200
21,1,2,1707076800
21,60,3,1707080400
21,81,5,1707084000
21,35,2,1707087600
21,67,2,1707091200
21,48,4,1707094800
21,41,2,1707098400
21,88,4,1707102000
21,82,3,1707105600
21,13,5,1707109200
21,36,5,1707112800
22,70,3,1707116400
22,9,2,1707120000
22,44,4,1707123600
22,94,4,1707127200
22,43,5,1707130800
22,10,5,1707134400
22,2,2,1707138000
22,84,4,1707141600
22,16,3,1707145200
22,28,3,1707148800
22,98,5,1707152400
22,80,1,1707156000
22,37,4,1707159600
22,75,3,1707163200
22,3,5,1707166800
22,33,4,1707170400
22,19,3,1707174000
22,97,4,1707177600
22,49,5,1707181200
22,12,5,1707184800
22,7,3,1707188400
22,66,5,1707192000
22,24,5,1707195600
22,50,5,1707199200
22,85,4,1707202800
22,57,4,1707206400
22,4,4,1707210000
22,29,5,1707213600
22,18,4,1707217200
22,99,5,1707220800
22,32,4,1707224400
22,71,5,1707228000
22,20,5,1707231600
22,36,2,1707235200
22,41,5,1707238800
22,88,4,1707242400
22,83,5,1707246000
22,25,4,1707249600
22,23,4,1707253200
22,69,5,1707256800
22,5,3,1707260400
22,53,5,1707264000
22,81,4,1707267600
22,82,4,1707271200
22,100,4,1707274800
22,27,4,1707278400
22,15,4,1707282000
22,67,1,1707285600
22,74,3,1707289200
22,78,1,1707292800
22,46,5,1707296400
22,35,5,1707300000
22,6,4,1707303600
22,45,5,1707307200
23,40,4,1707310800
23,90,5,1707314400
23,100,4,1707318000
23,1,3,1707321600
23,20,3,1707325200
23,89,3,1707328800
23,78,5,1707332400
23,29,4,1707336000
23,71,5,1707339600
23,80,4,1707343200
23,33,4,1707346800
23,19,2,1707350400
23,52,3,1707354000
23,38,5,1707357600
23,79,4,1707361200
23,36,4,1707364800
23,93,5,1707368400
23,98,3,1707372000
23,5,5,1707375600
24,15,3,1707379200
24,84,5,1707382800
24,74,3,1707386400
24,30,4,1707390000
24,69,5,1707393600
24,85,3,1707397200
24,14,2,1707400800
24,80,2,1707404400
24,65,4,1707408000
24,29,5,1707411600
24,6,1,1707415200
24,76,5,1707418800
24,27,4,1707422400
24,94,4,1707426000
24,51,5,1707429600
24,25,4,1707433200
24,3,4,1707436800
24,13,1,1707440400
24,83,2,1707444000
24,23,3,1707447600
24,18,1,1707451200
24,8,4,1707454800
24,81,4,1707458400
24,71,4,1707462000
24,41,3,1707465600
24,77,3,1707469200
24,48,5,1707472800
24,40,5,1707476400
24,92,2,1707480000
24,49,5,1707483600
24,60,4,1707487200
24,45,4,1707490800
24,97,4,1707494400
24,47,2,1707498000
24,55,2,1707501600
24,28,4,1707505200
24,67,4,1707508800
24,33,5,1707512400
24,56,4,1707516000
24,86,2,1707519600
24,12,5,1707523200
24,26,3,1707526800
24,96,4,1707530400
24,87,5,1707534000
24,21,5,1707537600
24,11,5,1707541200
24,1,5,1707544800
24,72,5,1707548400
24,43,5,1707552000
24,66,3,1707555600
25,18,3,1707559200
25,56,4,1707562800
25,88,4,1707566400
25,80,3,1707570000
25,10,3,1707573600
25,85,3,1707577200
25,89,5,1707580800
25,36,5,1707584400
25,96,5,1707588000
25,28,5,1707591600
25,60,4,1707595200
25,58,2,1707598800
25,83,1,1707602400
25,30,3,1707606000
25,49,5,1707609600
25,55,4,1707613200
25,4,3,1707616800
25,7,4,1707620400
25,9,4,1707624000
25,97,5,1707627600
25,33,3,1707631200
25,50,5,1707634800
25,92,4,1707638400
25,57,2,1707642000
25,75,5,1707645600
25,47,2,1707649200
25,37,5,1707652800
25,19,5,1707656400
25,42,5,1707660000
25,34,5,1707663600
25,72,4,1707667200
25,64,5,1707670800
25,98,4,1707674400
25,51,5,1707678000
25,99,5,1707681600
25,73,5,1707685200
25,38,5,1707688800
25,53,4,1707692400
25,3,5,1707696000
25,52,4,1707699600
25,67,5,1707703200
25,91,5,1707706800
25,26,4,1707710400
25,65,4,1707714000
25,48,4,1707717600
25,24,5,1707721200
26,37,1,1707724800
26,20,5,1707728400
26,46,2,1707732000
26,98,5,1707735600
26,73,3,1707739200
26,15,2,1707742800
26,23,4,1707746400
26,40,4,1707750000
26,69,4,1707753600
26,84,2,1707757200
26,75,4,1707760800
26,5,5,1707764400
26,3,4,1707768000
26,49,3,1707771600
26,39,4,1707775200
26,66,1,1707778800
26,92,5,1707782400
26,48,5,1707786000
26,6,4,1707789600
26,13,4,1707793200
26,56,5,1707796800
26,55,4,1707800400
26,21,5,1707804000
26,42,4,1707807600
26,68,5,1707811200
26,85,4,1707814800
26,12,4,1707818400
26,2,5,1707822000
26,11,4,1707825600
26,76,4,1707829200
26,44,3,1707832800
26,59,4,1707836400
26,82,4,1707840000
26,58,3,1707843600
26,62,2,1707847200
26,72,4,1707850800
26,31,5,1707854400
26,95,4,1707858000
26,16,3,1707861600
26,96,5,1707865200
26,28,2,1707868800
26,18,4,1707872400
27,95,5,1707876000
27,69,3,1707879600
27,31,4,1707883200
27,11,4,1707886800
27,40,5,1707890400
27,30,3,1707894000
27,97,5,1707897600
27,58,4,1707901200
27,90,5,1707904800
27,53,4,1707908400
27,61,4,1707912000
27,59,5,1707915600
27,21,5,1707919200
27,66,5,1707922800
27,70,2,1707926400
27,33,5,1707930000
27,73,2,1707933600
28,73,3,1707937200
28,78,3,1707940800
28,91,5,1707944400
28,5,4,1707948000
28,86,4,1707951600
28,10,4,1707955200
28,88,4,1707958800
28,8,2,1707962400
28,15,5,1707966000
28,12,3,1707969600
28,82,5,1707973200
28,94,5,1707976800
28,59,5,1707980400
28,93,4,1707984000
28,58,1,1707987600
28,34,4,1707991200
28,36,4,1707994800
28,52,4,1707998400
28,32,5,1708002000
28,4,4,1708005600
28,29,3,1708009200
28,76,3,1708012800
28,49,4,1708016400
28,69,4,1708020000
28,70,5,1708023600
28,75,5,1708027200
28,19,5,1708030800
28,24,5,1708034400
28,1,5,1708038000
28,33,1,1708041600
28,95,5,1708045200
28,67,3,1708048800
28,3,2,1708052400
28,66,4,1708056000
28,14,4,1708059600
28,98,2,1708063200
28,39,2,1708066800
28,11,1,1708070400
28,90,5,1708074000
28,83,1,1708077600
28,2,3,1708081200
28,41,4,1708084800
28,79,4,1708088400
28,17,5,1708092000
28,92,1,1708095600
28,37,4,1708099200
28,62,5,1708102800
28,96,5,1708106400
28,13,4,1708110000
29,37,5,1708113600
29,91,3,1708117200
29,46,2,1708120800
29,77,3,1708124400
29,5,5,1708128000
29,71,5,1708131600
29,32,4,1708135200
29,76,4,1708138800
29,4,4,1708142400
29,44,4,1708146000
29,12,4,1708149600
29,39,5,1708153200
29,73,5,1708156800
29,1,5,1708160400
29,65,5,1708164000
29,9,4,1708167600
29,96,4,1708171200
29,22,5,1708174800
29,82,5,1708178400
29,48,2,1708182000
29,21,4,1708185600
29,84,2,1708189200
29,66,4,1708192800
29,79,4,1708196400
29,38,4,1708200000
29,33,2,1708203600
29,3,4,1708207200
29,56,5,1708210800
29,87,3,1708214400
29,53,5,1708218000
29,92,4,1708221600
29,26,5,1708225200
29,11,2,1708228800
29,41,5,1708232400
29,97,4,1708236000
29,43,5,1708239600
29,98,5,1708243200
29,61,3,1708246800
29,99,2,1708250400
29,57,3,1708254000
29,24,4,1708257600
29,6,3,1708261200
29,80,3,1708264800
29,36,4,1708268400
29,34,1,1708272000
29,10,2,1708275600
29,27,4,1708279200
29,83,2,1708282800
29,100,4,1708286400
29,45,4,1708290000
29,17,4,1708293600
29,42,5,1708297200
29,19,4,1708300800
30,56,3,1708304400
30,47,2,1708308000
30,5,3,1708311600
30,90,4,1708315200
30,97,3,1708318800
30,40,4,1708322400
30,46,4,1708326000
30,87,5,1708329600
30,25,5,1708333200
30,82,4,1708336800
30,26,4,1708340400
30,54,2,1708344000
30,52,5,1708347600
30,12,2,1708351200
30,19,3,1708354800
30,72,3,1708358400
30,21,4,1708362000
30,11,3,1708365600
30,67,5,1708369200
30,77,2,1708372800
30,14,4,1708376400
30,53,2,1708380000
30,99,2,1708383600
30,70,5,1708387200
30,48,3,1708390800
30,8,5,1708394400
30,31,4,1708398000
30,10,2,1708401600
30,49,5,1708405200
30,68,3,1708408800
30,71,5,1708412400
30,3,3,1708416000
30,91,5,1708419600
30,30,1,1708423200
31,24,2,1708426800
31,63,5,1708430400
31,30,4,1708434000
31,52,5,1708437600
31,80,1,1708441200
31,76,5,1708444800
31,42,4,1708448400
31,47,2,1708452000
31,86,4,1708455600
31,90,3,1708459200
31,8,4,1708462800
31,25,2,1708466400
31,41,2,1708470000
31,55,3,1708473600
31,21,2,1708477200
31,73,5,1708480800
31,95,1,1708484400
31,4,4,1708488000
31,51,2,1708491600
31,98,4,1708495200
31,83,5,1708498800
31,28,3,1708502400
31,85,5,1708506000
31,20,3,1708509600
31,81,5,1708513200
31,72,4,1708516800
31,9,5,1708520400
31,37,4,1708524000
31,11,4,1708527600
31,69,3,1708531200
32,41,5,1708534800
32,23,5,1708538400
32,89,4,1708542000
32,30,3,1708545600
32,38,5,1708549200
32,32,4,1708552800
32,97,5,1708556400
32,85,5,1708560000
32,61,5,1708563600
32,5,4,1708567200
32,48,4,1708570800
32,22,4,1708574400
32,100,2,1708578000
32,21,5,1708581600
32,74,2,1708585200
32,31,4,1708588800
32,18,5,1708592400
32,44,4,1708596000
32,72,4,1708599600
32,12,4,1708603200
32,71,5,1708606800
32,2,4,1708610400
32,11,5,1708614000
32,93,2,1708617600
32,86,5,1708621200
32,67,5,1708624800
32,43,3,1708628400
32,13,4,1708632000
